SRC,MISSION_TIME,SS_TIME,ID,EVENT_INFO
SWCDH,2018-08-26 04:44:39.711,,EVENT,Auto imaging. Index = 219:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/219.jpg
SWCDH,2018-08-26 04:44:39.711,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/219.jpg
SWCDH,2018-08-26 04:46:39.729,,EVENT,Auto imaging. Index = 220:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/220.jpg
SWCDH,2018-08-26 04:46:39.729,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/220.jpg
SWCDH,2018-08-26 04:46:39.729,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/220.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 04:46:39.729,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/220.jpg
SWCDH,2018-08-26 04:48:39.762,,EVENT,Auto imaging. Index = 221:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/221.jpg
SWCDH,2018-08-26 04:48:39.762,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/221.jpg
SWCDH,2018-08-26 04:50:39.802,,EVENT,Auto imaging. Index = 222:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/222.jpg
SWCDH,2018-08-26 04:50:39.802,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/222.jpg
SWCDH,2018-08-26 04:50:39.802,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/222.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 04:50:39.802,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/222.jpg
SWCDH,2018-08-26 04:52:39.825,,EVENT,Auto imaging. Index = 223:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/223.jpg
SWCDH,2018-08-26 04:52:39.825,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/223.jpg
SWCDH,2018-08-26 04:54:39.865,,EVENT,Auto imaging. Index = 224:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/224.jpg
SWCDH,2018-08-26 04:54:39.865,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/224.jpg
SWCDH,2018-08-26 04:54:39.865,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/224.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 04:54:39.865,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/224.jpg
SWCDH,2018-08-26 04:56:39.873,,EVENT,Auto imaging. Index = 225:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/225.jpg
SWCDH,2018-08-26 04:56:39.873,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/225.jpg
SWCDH,2018-08-26 04:58:39.900,,EVENT,Auto imaging. Index = 226:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/226.jpg
SWCDH,2018-08-26 04:58:39.900,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/226.jpg
SWCDH,2018-08-26 04:58:39.900,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/226.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 04:58:39.900,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/226.jpg
SWCDH,2018-08-26 05:00:39.938,,EVENT,Auto imaging. Index = 227:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/227.jpg
SWCDH,2018-08-26 05:00:39.938,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/227.jpg
SWCDH,2018-08-26 05:02:39.938,,EVENT,Auto imaging. Index = 228:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/228.jpg
SWCDH,2018-08-26 05:02:39.938,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/228.jpg
SWCDH,2018-08-26 05:02:39.938,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/228.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:02:39.938,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/228.jpg
SWCDH,2018-08-26 05:04:39.978,,EVENT,Auto imaging. Index = 229:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/229.jpg
SWCDH,2018-08-26 05:04:39.978,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/229.jpg
SWCDH,2018-08-26 05:06:39.984,,EVENT,Auto imaging. Index = 230:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/230.jpg
SWCDH,2018-08-26 05:06:39.984,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/230.jpg
SWCDH,2018-08-26 05:06:39.984,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/230.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:06:39.984,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/230.jpg
SWCDH,2018-08-26 05:08:40.007,,EVENT,Auto imaging. Index = 231:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/231.jpg
SWCDH,2018-08-26 05:08:40.007,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/231.jpg
SWCDH,2018-08-26 05:10:40.048,,EVENT,Auto imaging. Index = 232:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/232.jpg
SWCDH,2018-08-26 05:10:40.048,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/232.jpg
SWCDH,2018-08-26 05:10:40.048,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/232.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:10:40.048,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/232.jpg
SWCDH,2018-08-26 05:12:40.058,,EVENT,Auto imaging. Index = 233:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/233.jpg
SWCDH,2018-08-26 05:12:40.058,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/233.jpg
SWCDH,2018-08-26 05:14:40.082,,EVENT,Auto imaging. Index = 234:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/234.jpg
SWCDH,2018-08-26 05:14:40.082,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/234.jpg
SWCDH,2018-08-26 05:14:40.082,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/234.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:14:40.082,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/234.jpg
SWCDH,2018-08-26 05:16:40.087,,EVENT,Auto imaging. Index = 235:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/235.jpg
SWCDH,2018-08-26 05:16:40.087,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/235.jpg
SWCDH,2018-08-26 05:18:40.126,,EVENT,Auto imaging. Index = 236:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/236.jpg
SWCDH,2018-08-26 05:18:40.126,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/236.jpg
SWCDH,2018-08-26 05:18:40.126,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/236.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:18:40.126,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/236.jpg
SWCDH,2018-08-26 05:21:07.752,,EVENT,Auto imaging. Index = 237:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/237.jpg
SWCDH,2018-08-26 05:21:07.752,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/237.jpg
SWCDH,2018-08-26 05:23:07.788,,EVENT,Auto imaging. Index = 238:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/238.jpg
SWCDH,2018-08-26 05:23:07.788,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/238.jpg
SWCDH,2018-08-26 05:23:07.788,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/238.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:23:07.788,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/238.jpg
SWCDH,2018-08-26 05:25:07.795,,EVENT,Auto imaging. Index = 239:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/239.jpg
SWCDH,2018-08-26 05:25:07.795,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/239.jpg
SWCDH,2018-08-26 05:27:12.040,,EVENT,Auto imaging. Index = 240:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/240.jpg
SWCDH,2018-08-26 05:27:12.040,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/240.jpg
SWCDH,2018-08-26 05:27:12.040,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/240.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:27:12.040,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/240.jpg
SWCDH,2018-08-26 05:29:12.075,,EVENT,Auto imaging. Index = 241:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/241.jpg
SWCDH,2018-08-26 05:29:12.075,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/241.jpg
SWCDH,2018-08-26 05:31:12.103,,EVENT,Auto imaging. Index = 242:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/242.jpg
SWCDH,2018-08-26 05:31:12.103,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/242.jpg
SWCDH,2018-08-26 05:31:12.103,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/242.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:31:12.103,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -t 2000 -o /mnt/ssd/swcdh/pictures/large/242.jpg
SWCDH,2018-08-26 05:32:07.356,,EVENT,Auto imaging. Index = 243:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex verylong -t 2000 -o /mnt/ssd/swcdh/pictures/243.jpg
SWCDH,2018-08-26 05:32:07.356,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex verylong -t 2000 -o /mnt/ssd/swcdh/pictures/large/243.jpg
SWCDH,2018-08-26 05:33:38.987,,EVENT,Auto imaging. Index = 244:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -t 2000 -o /mnt/ssd/swcdh/pictures/244.jpg
SWCDH,2018-08-26 05:33:38.987,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -t 2000 -o /mnt/ssd/swcdh/pictures/244.jpg
SWCDH,2018-08-26 05:33:38.987,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/244.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:33:38.987,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -t 2000 -o /mnt/ssd/swcdh/pictures/large/244.jpg
SWCDH,2018-08-26 05:35:04.441,,EVENT,Auto imaging. Index = 245:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 75 -t 2000 -o /mnt/ssd/swcdh/pictures/245.jpg
SWCDH,2018-08-26 05:35:04.441,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 75 -t 2000 -o /mnt/ssd/swcdh/pictures/large/245.jpg
SWCDH,2018-08-26 05:37:04.473,,EVENT,Auto imaging. Index = 246:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -t 2000 -o /mnt/ssd/swcdh/pictures/246.jpg
SWCDH,2018-08-26 05:37:04.473,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -t 2000 -o /mnt/ssd/swcdh/pictures/246.jpg
SWCDH,2018-08-26 05:37:04.473,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/246.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:37:04.473,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 60 -t 2000 -o /mnt/ssd/swcdh/pictures/large/246.jpg
SWCDH,2018-08-26 05:39:04.481,,EVENT,Auto imaging. Index = 247:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/247.jpg
SWCDH,2018-08-26 05:39:04.481,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/247.jpg
SWCDH,2018-08-26 05:41:04.491,,EVENT,Auto imaging. Index = 248:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/248.jpg
SWCDH,2018-08-26 05:41:04.491,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/248.jpg
SWCDH,2018-08-26 05:41:04.491,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/248.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:41:04.491,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/248.jpg
SWCDH,2018-08-26 05:43:04.539,,EVENT,Auto imaging. Index = 249:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/249.jpg
SWCDH,2018-08-26 05:43:04.539,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/249.jpg
SWCDH,2018-08-26 05:45:04.580,,EVENT,Auto imaging. Index = 250:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/250.jpg
SWCDH,2018-08-26 05:45:04.580,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/250.jpg
SWCDH,2018-08-26 05:45:04.580,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/250.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:45:04.580,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/250.jpg
SWCDH,2018-08-26 05:47:26.880,,EVENT,Auto imaging. Index = 251:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/251.jpg
SWCDH,2018-08-26 05:47:26.880,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/251.jpg
SWCDH,2018-08-26 05:49:11.801,,EVENT,Auto imaging. Index = 252:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/252.jpg
SWCDH,2018-08-26 05:49:11.801,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/252.jpg
SWCDH,2018-08-26 05:49:11.801,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/252.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:49:11.801,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/252.jpg
SWCDH,2018-08-26 05:51:50.514,,EVENT,Auto imaging. Index = 253:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/253.jpg
SWCDH,2018-08-26 05:51:50.514,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/253.jpg
SWCDH,2018-08-26 05:53:50.541,,EVENT,Auto imaging. Index = 254:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/254.jpg
SWCDH,2018-08-26 05:53:50.541,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/254.jpg
SWCDH,2018-08-26 05:53:50.541,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/254.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:53:50.541,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ex night -br 60 -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/254.jpg
SWCDH,2018-08-26 05:55:02.577,,EVENT,Auto imaging. Index = 255:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a "CSA PRISM" -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/255.jpg
SWCDH,2018-08-26 05:55:02.577,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a "CSA PRISM" -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/255.jpg
SWCDH,2018-08-26 05:55:36.967,,EVENT,Auto imaging. Index = 256:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/256.jpg
SWCDH,2018-08-26 05:55:36.967,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/256.jpg
SWCDH,2018-08-26 05:55:36.967,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/256.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 05:55:36.967,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/256.jpg
SWCDH,2018-08-26 06:00:44.434,,EVENT,Auto imaging. Index = 257:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/257.jpg
SWCDH,2018-08-26 06:00:44.434,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/257.jpg
SWCDH,2018-08-26 06:03:02.138,,EVENT,Auto imaging. Index = 258:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/258.jpg
SWCDH,2018-08-26 06:03:02.138,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/258.jpg
SWCDH,2018-08-26 06:03:02.138,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/258.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:03:02.138,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/258.jpg
SWCDH,2018-08-26 06:05:02.161,,EVENT,Auto imaging. Index = 259:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/259.jpg
SWCDH,2018-08-26 06:05:02.161,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/259.jpg
SWCDH,2018-08-26 06:07:02.185,,EVENT,Auto imaging. Index = 260:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/260.jpg
SWCDH,2018-08-26 06:07:02.185,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/260.jpg
SWCDH,2018-08-26 06:07:02.185,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/260.jpg /mnt/ssd/swcdh/pictures/
SWCDH,2018-08-26 06:07:02.185,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/260.jpg
SWCDH,2018-08-26 06:09:02.468,,EVENT,Auto imaging. Index = 261:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/261.jpg
SWCDH,2018-08-26 06:09:02.468,,EVENT,Taking onboard image: raspistill -n -vf -hf -q 100 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/large/261.jpg
SWCDH,2018-08-26 06:11:02.502,,EVENT,Auto imaging. Index = 262:raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/262.jpg
SWCDH,2018-08-26 06:11:02.502,,EVENT,Requesting image from NAVEM: ssh root@172.20.4.202 raspistill -n -vf -hf -w 1920 -h 1080 -q 10 -a 12 -ISO 800 -br 60 -ex verylong -drc high -t 2000 -o /mnt/ssd/swcdh/pictures/262.jpg
SWCDH,2018-08-26 06:11:02.502,,EVENT,Getting image from NAVEM: scp root@172.20.4.202:/mnt/ssd/swcdh/pictures/262.jpg /mnt/ssd/swcdh/pictures/
